20170818|019556|101702|99.9021|3.5090|2.2615|3.7099|98.2932|1.6089
20170818|019557|101703|101.2192|3.2432|0.4644|0.3327|99.7645|1.4547
20170818|019558|101704|98.8849|3.5500|8.0238|37.3433|98.7917|0.0932
20170818|019559|101705|96.1607|4.1042|16.9950|204.0158|94.3015|1.8592
20170818|019560|101706|98.6144|3.6750|5.7352|20.3197|97.2467|1.3677
20170818|019561|101707|99.1058|3.5976|4.2028|11.2401|98.0082|1.0976
20170818|019562|101708|100.3167|3.4958|2.5094|4.4298|99.3079|1.0088
20170818|019563|101709|100.9510|3.3228|0.6868|0.5682|99.9777|0.9733
20170818|019564|101710|100.2974|3.6087|8.0728|38.3022|99.2655|1.0319
20170818|019565|101711|99.3140|4.1595|20.8058|351.0098|98.3192|0.9948
20170818|019566|101712|100.9300|3.4452|1.7302|2.3488|100.2853|0.6447
20170818|019567|101713|99.9637|3.6683|5.9398|21.6951|99.3964|0.5673
20170818|019568|101714|99.8604|3.5777|4.4181|12.3032|99.5086|0.3518
20170818|019569|101715|98.6542|4.1450|17.0960|205.3824|98.3657|0.2885
20170818|019570|101716|100.1593|3.4767|2.7451|5.1671|99.9413|0.2180
20170818|019571|101717|100.1460|3.3179|0.9281|0.8798|100.0000|0.1460
20170818|019572|101718|100.1978|3.5838|8.3002|40.2533|100.0404|0.1574
20170818|019802|100802|104.6385|3.6189|4.8263|13.8091|102.6782|1.9603
20170818|019803|100803|102.2480|3.0876|0.5676|0.3032|100.5531|1.6949
20170818|019806|100806|107.3773|4.0600|13.4794|120.1512|106.1074|1.2699
20170818|019810|100810|101.6597|3.2191|0.8226|0.5433|100.9710|0.6887
20170818|019813|100813|112.4738|3.5675|8.6023|44.6551|112.3655|0.1083
20170818|019818|100818|101.8783|3.3255|1.0514|0.8219|100.3660|1.5123
20170818|019820|100820|99.4506|4.0371|14.0600|129.4583|98.1865|1.2641
20170818|019823|100823|100.4086|3.6938|5.5221|17.7330|99.5755|0.8331
20170818|019825|100825|99.7225|3.5096|1.2820|1.1453|99.2061|0.5164
20170818|019902|100902|103.8149|3.6550|9.0839|49.8500|101.9008|1.9141
20170818|019903|100903|100.8262|3.3815|1.4943|1.5083|99.4892|1.3370
20170818|019905|100905|100.7946|4.0650|14.1317|131.9968|99.3408|1.4538
20170818|019907|100907|100.1719|3.4293|1.6452|1.7819|99.3114|0.8605
20170818|019911|100911|100.4593|3.7276|5.9346|20.4816|99.7617|0.6976
20170818|019912|100912|99.9395|3.4157|1.7575|2.0011|99.4146|0.5249
20170818|019916|100916|100.2965|3.4528|1.8462|2.1853|100.0391|0.2574
20170818|019920|100920|104.8183|3.6955|9.3551|53.2300|102.9224|1.8959
20170818|019923|100923|101.4841|3.4225|1.9652|2.4715|100.0233|1.4608
20170818|019925|100925|102.7701|4.0873|14.2196|134.7959|101.3271|1.4430
20170818|019927|100927|101.6178|3.4140|2.0921|2.7635|100.5491|1.0687
20170818|019930|100930|103.5322|4.1689|19.5040|295.5543|102.5780|0.9542
20170818|020168|108167|99.8433|2.4142|0.0642|0.0334|98.6630|1.1803
20170818|020174|108174|99.5258|2.9840|0.1570|0.0885|98.5256|1.0002
20170818|020179|108178|99.3368|2.8309|0.2318|0.1396|98.4833|0.8535
20170818|020181|108181|99.9121|2.7113|0.0320|0.0161|99.2000|0.7121
20170818|020182|108182|99.8929|2.3266|0.0455|0.0233|99.2031|0.6898
20170818|020183|108183|99.8511|2.2922|0.0643|0.0335|99.2062|0.6449
20170818|020184|108184|99.1065|2.8897|0.3062|0.1957|98.4373|0.6692
20170818|020185|108185|99.7844|2.5734|0.0828|0.0438|99.2005|0.5839
20170818|020186|108186|99.7409|2.5235|0.1015|0.0547|99.2454|0.4955
20170818|020187|108187|99.6655|2.7551|0.1200|0.0656|99.2399|0.4256
20170818|020188|108188|99.5826|2.9793|0.1383|0.0767|99.2345|0.3481
20170818|020189|108190|99.5263|2.9812|0.1570|0.0885|99.2431|0.2832
20170818|020190|108189|98.6990|3.2379|0.3981|0.2720|98.4000|0.2990
20170818|020191|108191|99.5194|2.7000|0.1761|0.1012|99.3057|0.2137
20170818|020192|108192|99.4647|2.7199|0.1947|0.1137|99.3098|0.1549
20170818|020193|108193|99.4154|2.7113|0.2134|0.1266|99.3199|0.0955
20170818|020194|108195|99.3431|2.8037|0.2319|0.1396|99.3049|0.0382
20170818|020195|108194|98.4713|3.2093|0.4725|0.3405|98.4279|0.0434
20170818|110030||114.6700||||114.0207|0.6493
20170818|110031||105.2500||||105.0637|0.1863
20170818|110032||124.0000||||123.6890|0.3110
20170818|110033||132.1700||||131.8604|0.3096
20170818|110034||126.7900||||126.5533|0.2367
20170818|113008||106.3000||||105.7575|0.5425
20170818|113009||123.0800||||122.7937|0.2863
20170818|113010||106.7400||||106.5290|0.2110
20170818|113011||113.3400||||113.2551|0.0849
20170818|113012||118.6000||||118.4784|0.1216
20170818|113013||121.9700||||121.9464|0.0236
20170818|120201||104.7432|4.6648|4.2522|11.9763|100.4005|4.3427
20170818|120203||103.6970|4.0453|0.1870|0.1073|100.0600|3.6370
20170818|120204||103.1190|4.3061|0.3047|0.1925|100.0300|3.0890
20170818|120301||102.4304|4.0452|0.4871|0.3528|100.1939|2.2365
20170818|120303||100.3040|4.8524|10.9049|77.8303|100.0643|0.2397
20170818|120306||104.0014|4.5802|1.2041|1.3213|100.5080|3.4934
20170818|120486||107.2383|4.4840|1.8588|2.7242|102.1599|5.0784
20170818|120490||107.6472|4.3105|1.8491|2.7033|102.4921|5.1551
20170818|120506||103.5306|4.4961|2.4399|4.2466|101.9104|1.6202
20170818|120508||101.1621|4.5161|2.6879|4.9940|100.8831|0.2790
20170818|120512||101.6920|4.6644|2.6709|4.9437|101.3656|0.3264
20170818|120527||102.7715|4.7756|2.9534|6.0206|99.7326|3.0389
20170818|120529||104.9193|4.7513|2.6812|5.1320|100.3952|4.5241
20170818|120601||97.9975|4.7964|6.8149|29.2448|95.8802|2.1173
20170818|120602||95.8723|5.0176|6.8969|29.8439|94.2232|1.6491
20170818|120603||99.0133|4.6986|3.2833|7.1799|97.6654|1.3479
20170818|120605||96.8380|4.7590|7.0497|30.9677|95.7010|1.1370
20170818|120607||100.0772|4.3919|3.4718|7.9217|99.4834|0.5938
20170818|120608||95.4906|4.9685|6.9460|30.1811|93.9854|1.5052
20170818|120609||103.8762|4.4376|3.5072|8.3168|99.7722|4.1040
20170818|120702||99.9670|4.6791|3.9242|10.0445|97.8636|2.1034
20170818|122000||104.9523|3.8012|0.0977|0.0518|100.1300|4.8223
20170818|122001||104.7737|4.2497|0.2181|0.1284|100.3000|4.4737
20170818|122004||104.3311|4.3136|0.3388|0.2198|100.5001|3.8310
20170818|122007||103.4150|5.1033|0.5709|0.4345|100.7771|2.6379
20170818|122008||102.1674|4.1431|0.6919|0.5715|100.7000|1.4674
20170818|122015||100.6430|4.5611|1.8194|2.5451|100.3811|0.2619
20170818|122017||101.1273|4.4052|1.8676|2.6591|101.0999|0.0274
20170818|122019||106.9045|4.2732|1.7879|2.5571|101.7330|5.1715
20170818|122028||106.7210|5.2054|0.1536|0.0848|100.3287|6.3923
20170818|122037||105.0123|4.6208|0.2619|0.1594|100.4065|4.6058
20170818|122043||104.3782|4.6279|0.3456|0.2249|100.4675|3.9107
20170818|122046||103.8602|4.3641|2.2110|3.5998|101.1327|2.7275
20170818|122049||103.3297|4.6819|0.5130|0.3766|100.5818|2.7479
20170818|122052||99.9623|4.4471|2.5278|4.4879|98.9637|0.9986
20170818|122054||102.1429|4.8428|2.7896|5.4570|98.5282|3.6147
20170818|122055||102.8683|4.6277|6.4592|26.8015|99.1204|3.7479
20170818|122057||105.0337|4.5240|2.9045|5.8708|101.5471|3.4866
20170818|122060||105.3195|7.8120|0.3202|0.1998|100.0000|5.3195
20170818|122062||102.7652|5.3964|2.9639|6.0711|99.6578|3.1074
20170818|122064||104.4732|4.5209|3.0152|6.2508|101.5735|2.8997
