0|000600|20170630|0.1310|20170826|20170809|20170810||20170525|-3000.00|20170717
0|000601|20170630|0.2981|20170830|20160203|||20170517|-0.07|
0|000603|20170630|0.1300|20170825|20170719||20160421|20160928|30.00|20160509
0|000605|20170630|0.1200|20170829|20170607|20170704|20170413|20170502|-162.00|20170717
0|000606|20170630|-0.0503|20170816|20170303|20170515|20170703|||20170228
0|000607|20170630|0.0300|20170830|20170606|20170606||20170427|-1.10|20170119
0|000608|20170630|-0.1100|20170801|20160718||20160308|20170816|-3.73|
0|000609|20170630|0.4300|20170819|20170904|20170904|20170821|20170621|-0.50|
0|000610|20170630|-0.0307|20170819|20160922||20170522|||
0|000611|20170630|-0.0260|20170831|20170630|20170630|20170309|||20170717
0|000612|20170630|0.0910|20170729|20170719|20170719|20160720|20170908|39.32|20170811
0|000613|20170630|0.0047|20170819|20160129|20170828|20170215|||20170828
0|000615|20170630|-0.0370|20170818|20170814|20170816|20170912|||20170717
0|000616|20170630|0.0300|20170831|20170804|20170804||||
0|000617|20170630|0.4000|20170828|20170724|20170724|20161209|||20170110
0|000619|20170630|0.0065|20170822|20170410||20160516|20161216|-400.00|
0|000620|20170630|0.1000|20170828|20170405|||20170606|1.40|
0|000622|20170630|-0.0187|20170824|20160921|20170505|20161028|||20170417
0|000623|20170630|0.7800|20170826|20161124||20160328|20170310|0.01|20161205
0|000625|20170630|0.9600|20170831|20160712||20160302|20170109|-0.05|
0|000626|20170630|0.4128|20170831|20170816|20170816|20160407|||
0|000627|20170630|0.1500|20170720|20170512|20170623|20160218|20161128|-0.33|
0|000628|20170630|0.0550|20170819|20170719|20170720||||20170424
0|000629|20170630|0.0484|20170815|20170413|20170412|20170420|20170203|0.05|20170417
0|000630|20170630|0.0220|20170828|20161111|||20170515|2884.81|
0|000631|20170630|0.1200|20170829|20170216|||20170830|-4560.00|
0|000632|20170630|0.0108|20170831|20170222|||||
0|000633|20170630|-0.0381|20170825|20170518|20170518|20170705|20161107|-0.35|20170508
0|000635|20170630|0.2300|20170818|20170829|20170829|20170512|20161226|-194.45|20170516
0|000636|20170630|0.1200|20170822|20160304|20170810|20160315|20170602|858.38|
0|000637|20170630|0.1010|20170829|20170209|||20170606|-0.02|20160512
0|000638|20170630|0.0168|20170831|20170607|20170612|20170718|20160920|4.35|20170424
0|000639|20170630|0.3100|20170818|20150922|20170329|20170329|20170606|0.03|20170329
0|000650|20170630|0.1305|20170825|20151023|||||
0|000651|20170630|1.5700|20170831|20161123||20161129|20170522|-40.08|20161205
0|000652|20170630|0.0237|20170831|20170419|20170504|20170807|||20160822
0|000655|20170630|0.0960|20170826|20170731|20170719|20161107|||20170811
0|000656|20170630|0.0600|20170822|20170706|20170706|20170505|20170717|0.02|20170705
0|000657|20170630|0.0933|20170831|20170503|20170503|20170221|||20160801
0|000659|20170630|0.0081|20170830|20170804|20170612|20160818|||20170512
0|000661|20170630|1.6700|20170818|20151207|20170818|20160419|20170511|0.60|
0|000662|20170630|0.2095|20170825|20160405||20170605|20170505|5.00|20150423
0|000663|20170630|0.0200|20170729|20170223||20170220|20170217|1.03|
0|000665|20170630|0.3100|20170830|20160429||20160422|20170717|0.83|
0|000666|20170630|0.7100|20170825|20161111|20170714|20170123|||20170714
0|000667|20170630|0.1172|20170810|20170602|20170602|20160927|||
0|000668|20170630|-0.0300|20170825|20160321|||||20160620
0|000669|20170630|0.3600|20170825|20160419|20170825|20160118|20161118|-0.01|
0|000670|20170630|0.0061|20170829|20170912|20170912|20161108|20160912|-600.00|20161017
0|000671|20170630|0.0800|20170824|20170907|20170907|20170106|20170821|-0.30|20150119
0|000672|20170630|0.3200|20170830|20170718|20170810|20170417|20170324|-530.00|20170426
